Image,Confidence Animal,Confidence Behavior,Confidence Place,Confidence Time
sheep_crea_peclerey2400_2018-08-10_12-38-33_r5_crop1.jpg,"[np.float32(0.2403763), np.float32(0.23520157), np.float32(0.23556599)]","[np.float32(0.23406246), np.float32(0.24350004), np.float32(0.23803352)]","[np.float32(0.22952437), np.float32(0.22768205), np.float32(0.22768722)]","[np.float32(0.22874138), np.float32(0.23824169)]"
sheep_crea_peclerey2400_2018-08-10_12-40-03_r2_crop4.jpg,"[np.float32(0.23532677), np.float32(0.26132214), np.float32(0.2336691)]","[np.float32(0.2589122), np.float32(0.23897485), np.float32(0.2595318)]","[np.float32(0.22762524), np.float32(0.25775442), np.float32(0.22831136)]","[np.float32(0.2569179), np.float32(0.23785874)]"
sheep_crea_peclerey2400_2018-08-10_12-41-01_r3_crop4.jpg,"[np.float32(0.2356875), np.float32(0.21179433), np.float32(0.22722858)]","[np.float32(0.20823988), np.float32(0.23278189), np.float32(0.21151243)]","[np.float32(0.23068847), np.float32(0.21389022), np.float32(0.22231872)]","[np.float32(0.2108675), np.float32(0.23082438)]"
sheep_crea_peclerey2400_2018-08-10_12-52-33_r6_crop1.jpg,"[np.float32(0.24896623), np.float32(0.240051), np.float32(0.25031516)]","[np.float32(0.24425548), np.float32(0.246309), np.float32(0.23677656)]","[np.float32(0.24237083), np.float32(0.23561843), np.float32(0.24463844)]","[np.float32(0.24264397), np.float32(0.24433552)]"
sheep_crea_peclerey2400_2018-08-14_18-56-35_r2_crop3.jpg,"[np.float32(0.2593887), np.float32(0.27403662), np.float32(0.24321651)]","[np.float32(0.25933668), np.float32(0.25862074), np.float32(0.27227065)]","[np.float32(0.24974635), np.float32(0.27040574), np.float32(0.24152955)]","[np.float32(0.2615242), np.float32(0.25607455)]"
sheep_crea_peclerey2400_2018-08-14_22-08-37_r3_crop2.jpg,"[np.float32(0.21549478), np.float32(0.22828256), np.float32(0.23273748)]","[np.float32(0.24381098), np.float32(0.22375603), np.float32(0.23266163)]","[np.float32(0.21433377), np.float32(0.22825243), np.float32(0.22984378)]","[np.float32(0.24248935), np.float32(0.22481292)]"
sheep_crea_peclerey2400_2018-08-14_22-11-54_r10_crop2.jpg,"[np.float32(0.21408662), np.float32(0.25514787), np.float32(0.21184503)]","[np.float32(0.25105482), np.float32(0.2233289), np.float32(0.25801376)]","[np.float32(0.21117394), np.float32(0.25234607), np.float32(0.21124518)]","[np.float32(0.24981627), np.float32(0.22076392)]"
sheep_crea_peclerey2400_2018-08-14_22-20-56_r5_crop0.jpg,"[np.float32(0.23163141), np.float32(0.27880394), np.float32(0.23063177)]","[np.float32(0.2742628), np.float32(0.22938637), np.float32(0.26672846)]","[np.float32(0.22422081), np.float32(0.2741313), np.float32(0.22359517)]","[np.float32(0.26723248), np.float32(0.2236296)]"
sheep_crea_peclerey2400_2018-08-14_22-37-07_r3_crop2.jpg,"[np.float32(0.24759851), np.float32(0.29235023), np.float32(0.25624946)]","[np.float32(0.2972015), np.float32(0.23729226), np.float32(0.27355585)]","[np.float32(0.25538337), np.float32(0.29948512), np.float32(0.26378942)]","[np.float32(0.3026533), np.float32(0.24580793)]"
sheep_crea_peclerey2400_2018-08-15_00-24-00_r1_crop0.jpg,"[np.float32(0.24076977), np.float32(0.288696), np.float32(0.24787)]","[np.float32(0.29154626), np.float32(0.24160789), np.float32(0.27932674)]","[np.float32(0.23901747), np.float32(0.28753352), np.float32(0.24396862)]","[np.float32(0.2863379), np.float32(0.24016917)]"
sheep_crea_peclerey2400_2018-08-15_00-26-53_r9_crop0.jpg,"[np.float32(0.20406406), np.float32(0.22903886), np.float32(0.21704671)]","[np.float32(0.23761386), np.float32(0.2001967), np.float32(0.21864533)]","[np.float32(0.20305806), np.float32(0.22976151), np.float32(0.2167704)]","[np.float32(0.23998424), np.float32(0.20097278)]"
sheep_crea_peclerey2400_2018-08-15_01-13-10_r3_crop0.jpg,"[np.float32(0.22674912), np.float32(0.26675653), np.float32(0.22953759)]","[np.float32(0.26812157), np.float32(0.2226272), np.float32(0.25616485)]","[np.float32(0.22974104), np.float32(0.26900983), np.float32(0.23342969)]","[np.float32(0.26876077), np.float32(0.22503343)]"
sheep_crea_peclerey2400_2018-08-15_01-56-12_r1_crop0.jpg,"[np.float32(0.22041571), np.float32(0.2364304), np.float32(0.22766055)]","[np.float32(0.24318866), np.float32(0.22923382), np.float32(0.24053517)]","[np.float32(0.21652849), np.float32(0.23615903), np.float32(0.22362335)]","[np.float32(0.24212866), np.float32(0.2282331)]"
sheep_crea_peclerey2400_2018-08-15_01-56-27_r4_crop0.jpg,"[np.float32(0.25310642), np.float32(0.29599816), np.float32(0.2507913)]","[np.float32(0.29018408), np.float32(0.24425088), np.float32(0.28002673)]","[np.float32(0.2522634), np.float32(0.2952253), np.float32(0.24894738)]","[np.float32(0.28745803), np.float32(0.2464336)]"
sheep_crea_peclerey2400_2018-08-18_21-56-23_r6_crop1.jpg,"[np.float32(0.24749774), np.float32(0.28544286), np.float32(0.23915878)]","[np.float32(0.27509618), np.float32(0.23807506), np.float32(0.2691829)]","[np.float32(0.23836522), np.float32(0.2773664), np.float32(0.23362637)]","[np.float32(0.26843828), np.float32(0.2324515)]"
sheep_crea_peclerey2400_2018-08-18_21-59-13_r2_crop2.jpg,"[np.float32(0.2458934), np.float32(0.2932524), np.float32(0.25063753)]","[np.float32(0.2921731), np.float32(0.24692819), np.float32(0.28418347)]","[np.float32(0.2498863), np.float32(0.29777798), np.float32(0.25069436)]","[np.float32(0.2924362), np.float32(0.253418)]"
sheep_crea_peclerey2400_2018-08-18_21-59-13_r3_crop2.jpg,"[np.float32(0.25661767), np.float32(0.30741495), np.float32(0.25354597)]","[np.float32(0.3008302), np.float32(0.25680113), np.float32(0.29609558)]","[np.float32(0.25739527), np.float32(0.30818886), np.float32(0.2549762)]","[np.float32(0.30068254), np.float32(0.26024133)]"
sheep_crea_peclerey2400_2018-08-25_18-25-57_r6_crop1.jpg,"[np.float32(0.2843189), np.float32(0.2740925), np.float32(0.2834794)]","[np.float32(0.27314055), np.float32(0.27681097), np.float32(0.2647218)]","[np.float32(0.27994555), np.float32(0.27050772), np.float32(0.27601945)]","[np.float32(0.26940233), np.float32(0.27687398)]"
sheep_crea_peclerey2400_2018-08-30_19-48-13_r1_crop0.jpg,"[np.float32(0.25657076), np.float32(0.27088094), np.float32(0.2483849)]","[np.float32(0.26359254), np.float32(0.2569222), np.float32(0.26718011)]","[np.float32(0.2583876), np.float32(0.27649954), np.float32(0.25239694)]","[np.float32(0.27199858), np.float32(0.263659)]"
sheep_crea_peclerey2400_2018-08-30_20-15-32_r2_crop6.jpg,"[np.float32(0.2635377), np.float32(0.2838088), np.float32(0.25940463)]","[np.float32(0.27958453), np.float32(0.2598958), np.float32(0.27471164)]","[np.float32(0.25924653), np.float32(0.282046), np.float32(0.2573595)]","[np.float32(0.28097698), np.float32(0.2619334)]"
sheep_crea_peclerey2400_2018-08-30_20-16-53_r7_crop0.jpg,"[np.float32(0.23222901), np.float32(0.23501602), np.float32(0.23669472)]","[np.float32(0.24305777), np.float32(0.24253349), np.float32(0.24357851)]","[np.float32(0.22768722), np.float32(0.23334542), np.float32(0.23355454)]","[np.float32(0.24290629), np.float32(0.24011788)]"
sheep_crea_peclerey2400_2018-08-30_20-24-12_r1_crop3.jpg,"[np.float32(0.2517481), np.float32(0.26944607), np.float32(0.257453)]","[np.float32(0.27767843), np.float32(0.25198874), np.float32(0.26614684)]","[np.float32(0.25207663), np.float32(0.27394933), np.float32(0.26329955)]","[np.float32(0.28872102), np.float32(0.25894657)]"
sheep_crea_peclerey2400_2018-08-30_20-24-27_r6_crop4.jpg,"[np.float32(0.21129356), np.float32(0.22616345), np.float32(0.2050713)]","[np.float32(0.22196713), np.float32(0.21925485), np.float32(0.22994149)]","[np.float32(0.20189488), np.float32(0.22171986), np.float32(0.20159084)]","[np.float32(0.22196972), np.float32(0.21444732)]"
sheep_crea_peclerey2400_2018-08-31_10-33-53_r6_crop5.jpg,"[np.float32(0.2642496), np.float32(0.256982), np.float32(0.25332546)]","[np.float32(0.24996415), np.float32(0.25846913), np.float32(0.25295544)]","[np.float32(0.25394145), np.float32(0.2513923), np.float32(0.246802)]","[np.float32(0.247837), np.float32(0.25302577)]"
sheep_crea_peclerey2400_2018-08-31_10-53-00_r3_crop2.jpg,"[np.float32(0.23767817), np.float32(0.22127959), np.float32(0.25281557)]","[np.float32(0.2379135), np.float32(0.23438129), np.float32(0.2183704)]","[np.float32(0.24282262), np.float32(0.22808906), np.float32(0.25031468)]","[np.float32(0.24151473), np.float32(0.24333343)]"
sheep_crea_peclerey2400_2018-09-05_20-50-53_r3_crop0.jpg,"[np.float32(0.24500237), np.float32(0.283528), np.float32(0.2512647)]","[np.float32(0.28620288), np.float32(0.24462454), np.float32(0.2760089)]","[np.float32(0.23940371), np.float32(0.27879685), np.float32(0.24716371)]","[np.float32(0.2811495), np.float32(0.24181646)]"
sheep_crea_peclerey2400_2018-09-06_19-46-48_r1_crop1.jpg,"[np.float32(0.24344338), np.float32(0.22244099), np.float32(0.24347347)]","[np.float32(0.22528331), np.float32(0.24052252), np.float32(0.22249968)]","[np.float32(0.23160708), np.float32(0.21467455), np.float32(0.22860709)]","[np.float32(0.21764454), np.float32(0.2340178)]"
sheep_crea_peclerey2400_2018-09-07_16-57-39_r1_crop2.jpg,"[np.float32(0.25046805), np.float32(0.23740116), np.float32(0.24511895)]","[np.float32(0.23818876), np.float32(0.26287985), np.float32(0.25192672)]","[np.float32(0.24084772), np.float32(0.23551898), np.float32(0.24141902)]","[np.float32(0.24141839), np.float32(0.2602658)]"
sheep_crea_peclerey2400_2018-09-07_16-57-39_r2_crop3.jpg,"[np.float32(0.2166958), np.float32(0.2059935), np.float32(0.22305521)]","[np.float32(0.21526235), np.float32(0.22918111), np.float32(0.21794747)]","[np.float32(0.2067717), np.float32(0.20127912), np.float32(0.21071853)]","[np.float32(0.21108644), np.float32(0.22325759)]"
sheep_crea_peclerey2400_2018-09-07_16-57-40_r3_crop1.jpg,"[np.float32(0.25721383), np.float32(0.23073533), np.float32(0.25162914)]","[np.float32(0.22853181), np.float32(0.24473639), np.float32(0.21990669)]","[np.float32(0.24902321), np.float32(0.22763532), np.float32(0.24167532)]","[np.float32(0.22504401), np.float32(0.24102756)]"
sheep_crea_peclerey2400_2018-09-07_16-59-17_r1_crop2.jpg,"[np.float32(0.2899224), np.float32(0.26798257), np.float32(0.28732577)]","[np.float32(0.27065584), np.float32(0.2889246), np.float32(0.270086)]","[np.float32(0.2822023), np.float32(0.2676169), np.float32(0.2830865)]","[np.float32(0.27334866), np.float32(0.2896947)]"
sheep_crea_peclerey2400_2018-09-07_17-05-27_r4_crop4.jpg,"[np.float32(0.20207876), np.float32(0.19366714), np.float32(0.21050575)]","[np.float32(0.20573425), np.float32(0.21112576), np.float32(0.20349976)]","[np.float32(0.20093966), np.float32(0.19452932), np.float32(0.20934007)]","[np.float32(0.20851633), np.float32(0.21189035)]"
sheep_crea_peclerey2400_2018-09-07_17-17-45_r3_crop3.jpg,"[np.float32(0.2442017), np.float32(0.22129993), np.float32(0.2409584)]","[np.float32(0.22282395), np.float32(0.24732247), np.float32(0.22627315)]","[np.float32(0.23934427), np.float32(0.2224078), np.float32(0.23910218)]","[np.float32(0.22872603), np.float32(0.24709965)]"
sheep_crea_peclerey2400_2018-09-07_17-18-13_r1_crop6.jpg,"[np.float32(0.22044107), np.float32(0.20485081), np.float32(0.22449674)]","[np.float32(0.2123034), np.float32(0.22574897), np.float32(0.21071288)]","[np.float32(0.21193053), np.float32(0.20063838), np.float32(0.21569896)]","[np.float32(0.21031313), np.float32(0.22124158)]"
sheep_crea_peclerey2400_2018-09-07_17-20-47_r4_crop3.jpg,"[np.float32(0.2173724), np.float32(0.20157523), np.float32(0.21610115)]","[np.float32(0.20471369), np.float32(0.22023074), np.float32(0.20474991)]","[np.float32(0.20779894), np.float32(0.19689605), np.float32(0.20669338)]","[np.float32(0.20212966), np.float32(0.21318327)]"
sheep_crea_peclerey2400_2018-09-07_17-27-20_r1_crop7.jpg,"[np.float32(0.25428063), np.float32(0.24190539), np.float32(0.25672948)]","[np.float32(0.2478906), np.float32(0.26449847), np.float32(0.25176066)]","[np.float32(0.2390593), np.float32(0.23125397), np.float32(0.24424492)]","[np.float32(0.2421617), np.float32(0.25676605)]"
sheep_crea_peclerey2400_2018-09-07_17-53-48_r3_crop1.jpg,"[np.float32(0.26472524), np.float32(0.23815042), np.float32(0.26596642)]","[np.float32(0.24278241), np.float32(0.26024106), np.float32(0.23573738)]","[np.float32(0.25129148), np.float32(0.23067416), np.float32(0.2528694)]","[np.float32(0.2371303), np.float32(0.25290713)]"
sheep_crea_peclerey2400_2018-09-15_06-38-58_r25_crop5.jpg,"[np.float32(0.23148367), np.float32(0.23209365), np.float32(0.24061303)]","[np.float32(0.24435896), np.float32(0.23881574), np.float32(0.23867147)]","[np.float32(0.23390841), np.float32(0.2376405), np.float32(0.24049357)]","[np.float32(0.24916111), np.float32(0.2429107)]"
sheep_crea_peclerey2400_2018-09-25_07-03-20_r6_crop3.jpg,"[np.float32(0.2443181), np.float32(0.23668887), np.float32(0.24552926)]","[np.float32(0.24213664), np.float32(0.25280812), np.float32(0.24499877)]","[np.float32(0.23623598), np.float32(0.23385492), np.float32(0.2413987)]","[np.float32(0.2447799), np.float32(0.25109026)]"
